version,BN,Regularizer,cluster key,cluster set,cluster dhn,cluster nodes,cluster size,cluster type,cut ratio,is inverted flux,ML input features,ML output features,mae,best_loss
7,0,0,9-c,2,1,"[12, 18, 19, 20, 30, 36, 37, 39, 40, 47, 48, 60, 69]",13,2-7,0.6923076923076923,1,15,7,0.27182911664448517,0.0160716213285923
8,0,1,9-c,2,1,"[12, 18, 19, 20, 30, 36, 37, 39, 40, 47, 48, 60, 69]",13,2-7,0.6923076923076923,1,15,7,0.310561037211748,0.023254167288541794
7,0,0,10-c,2,1,"[19, 20, 69, 70]",4,1-2,0.75,0,5,2,0.11653278104915904,0.00859892088919878
8,0,1,10-c,2,1,"[19, 20, 69, 70]",4,1-2,0.75,0,5,2,0.13728847506510572,0.01505792886018753
7,0,0,11-c,2,1,"[36, 38, 44, 62]",4,1-1,0.5,0,5,1,0.07701024281387686,0.009969762526452541
8,0,1,11-c,2,1,"[36, 38, 44, 62]",4,1-1,0.5,0,5,1,0.09055659774579032,0.016598615795373917
7,0,0,13-c,2,1,"[9, 11, 16]",3,1-2,1.0,1,4,2,0.7313922807881686,0.0283986646682024
8,0,1,13-c,2,1,"[9, 11, 16]",3,1-2,1.0,1,4,2,0.7982403540230629,0.03457750752568245
7,0,0,14-c,2,1,"[33, 67, 68]",3,1-1,0.6666666666666666,0,4,1,0.09524191162778632,0.010879135690629482
8,0,1,14-c,2,1,"[33, 67, 68]",3,1-1,0.6666666666666666,0,4,1,0.12011548187870556,0.018855484202504158
7,0,0,15-c,2,1,"[6, 8, 29, 34, 50, 53, 54, 55]",8,1-5,0.75,1,9,5,0.11918542528078745,0.008628280833363533
8,0,1,15-c,2,1,"[6, 8, 29, 34, 50, 53, 54, 55]",8,1-5,0.75,1,9,5,0.1487380212709542,0.014593190513551235
7,0,0,16-c,2,1,"[31, 33, 39, 40, 47, 48]",6,1-6,1.1666666666666667,0,7,6,0.12011457335422054,0.009095260873436928
8,0,1,16-c,2,1,"[31, 33, 39, 40, 47, 48]",6,1-6,1.1666666666666667,0,7,6,0.14438743485181943,0.015787875279784203
7,0,0,17-c,2,1,"[6, 7, 8, 22, 50, 56]",6,2-4,1.0,0,8,4,0.11394664051254481,0.011144787073135376
8,0,1,17-c,2,1,"[6, 7, 8, 22, 50, 56]",6,2-4,1.0,0,8,4,0.13234439515774576,0.017771178856492043
7,0,0,18-c,2,1,"[7, 11, 12, 16, 17, 19, 20, 22, 30, 60, 69]",11,3-4,0.6363636363636364,1,14,4,0.2393830204466904,0.017577538266777992
8,0,1,18-c,2,1,"[7, 11, 12, 16, 17, 19, 20, 22, 30, 60, 69]",11,3-4,0.6363636363636364,1,14,4,0.2767938765676413,0.024680910632014275
7,0,0,19-c,2,1,"[2, 3, 5, 27, 41, 42]",6,2-1,0.5,1,8,1,0.1231794333398643,0.011596402153372765
8,0,1,19-c,2,1,"[2, 3, 5, 27, 41, 42]",6,2-1,0.5,1,8,1,0.1994085894625698,0.021382566541433334
7,0,0,20-c,2,1,"[17, 18, 31, 36, 37, 40]",6,1-5,1.0,0,7,5,0.09595984522745185,0.00883533526211977
8,0,1,20-c,2,1,"[17, 18, 31, 36, 37, 40]",6,1-5,1.0,0,7,5,0.11275808298921296,0.015000920742750168
7,0,0,21-c,2,1,"[6, 29, 34, 53, 54, 55]",6,1-3,0.6666666666666666,1,7,3,0.11972570879739536,0.008301939815282822
8,0,1,21-c,2,1,"[6, 29, 34, 53, 54, 55]",6,1-3,0.6666666666666666,1,7,3,0.16889279424675224,0.014779954217374325
7,0,0,22-c,2,1,"[6, 7, 11, 12, 16, 19, 20, 22, 30, 60, 69, 70]",12,3-4,0.5833333333333334,0,15,4,0.16559213756641528,0.015144591219723225
8,0,1,22-c,2,1,"[6, 7, 11, 12, 16, 19, 20, 22, 30, 60, 69, 70]",12,3-4,0.5833333333333334,0,15,4,0.866463465464544,0.08017377555370331
7,0,0,24-c,2,1,"[13, 14, 27, 28, 29, 41, 42, 54]",8,2-5,0.875,1,10,5,0.10768303055354858,0.00897540058940649
8,0,1,24-c,2,1,"[13, 14, 27, 28, 29, 41, 42, 54]",8,2-5,0.875,1,10,5,0.14572055803879266,0.016466882079839706
7,0,0,25-c,2,1,"[6, 17, 18, 22, 34, 36]",6,2-3,0.8333333333333334,0,8,3,0.0874248384970384,0.010172228328883648
8,0,1,25-c,2,1,"[6, 17, 18, 22, 34, 36]",6,2-3,0.8333333333333334,0,8,3,0.10209795253862898,0.016142886132001877
7,0,0,26-c,2,1,"[14, 24, 25, 43, 52, 65]",6,1-2,0.5,0,7,2,0.10156800204490818,0.009431297890841961
8,0,1,26-c,2,1,"[14, 24, 25, 43, 52, 65]",6,1-2,0.5,0,7,2,0.121295396964362,0.015978727489709854
7,0,0,27-c,2,1,"[6, 17, 18, 22, 34, 36, 38]",7,2-3,0.7142857142857143,0,9,3,0.09762908846524965,0.010507175698876381
8,0,1,27-c,2,1,"[6, 17, 18, 22, 34, 36, 38]",7,2-3,0.7142857142857143,0,9,3,0.11228050048674547,0.016189852729439735
7,0,0,28-c,2,1,"[17, 18, 22, 36, 38, 44, 62]",7,2-1,0.42857142857142855,1,9,1,0.12985086026108075,0.012360172346234322
8,0,1,28-c,2,1,"[17, 18, 22, 36, 38, 44, 62]",7,2-1,0.42857142857142855,1,9,1,0.15960854685827985,0.018518907949328423
7,0,0,29-c,2,1,"[9, 11, 12, 16, 19, 21, 30, 60]",8,2-2,0.5,0,10,2,0.20357333815364204,0.0197947658598423
8,0,1,29-c,2,1,"[9, 11, 12, 16, 19, 21, 30, 60]",8,2-2,0.5,0,10,2,0.24679608121118518,0.029209095984697342
7,0,0,0-c,1,2,"[17, 18, 19]",3,1-0,0.3333333333333333,0,4,0,0.06356493104462543,0.013776185922324657
8,0,1,0-c,1,2,"[17, 18, 19]",3,1-0,0.3333333333333333,0,4,0,0.07380402217832287,0.01950756646692753
7,0,0,1-c,1,2,"[12, 13, 17, 18, 19]",5,1-0,0.2,0,6,0,0.06740904874983737,0.015773063525557518
8,0,1,1-c,1,2,"[12, 13, 17, 18, 19]",5,1-0,0.2,0,6,0,0.08143200049299423,0.0228305384516716
7,0,0,2-c,1,2,"[1, 5, 6, 7, 14, 15, 20]",7,1-0,0.14285714285714285,0,8,0,0.047073243820307,0.009909937158226967
8,0,1,2-c,1,2,"[1, 5, 6, 7, 14, 15, 20]",7,1-0,0.14285714285714285,0,8,0,0.059808892126628224,0.016689686104655266
7,0,0,3-c,1,2,"[3, 4]",2,1-1,1.0,0,3,1,0.07497823850063359,0.010238162241876125
8,0,1,3-c,1,2,"[3, 4]",2,1-1,1.0,0,3,1,0.08712505344759396,0.015557019039988518
7,0,0,4-c,1,2,"[3, 4, 12, 13]",4,1-1,0.5,0,5,1,0.143872382402681,0.013923505321145058
8,0,1,4-c,1,2,"[3, 4, 12, 13]",4,1-1,0.5,0,5,1,0.16638521479056684,0.020581800490617752
7,0,0,5-c,1,2,"[7, 14]",2,1-2,1.5,0,3,2,0.09015654360916772,0.00793051440268755
8,0,1,5-c,1,2,"[7, 14]",2,1-2,1.5,0,3,2,0.11103867110975564,0.014778085984289646
7,0,0,6-c,1,2,"[5, 7, 14, 15]",4,1-2,0.75,0,5,2,0.2178668300394013,0.014919061213731766
8,0,1,6-c,1,2,"[5, 7, 14, 15]",4,1-2,0.75,0,5,2,0.2525825707897634,0.02222074754536152
7,0,0,7-c,1,2,"[8, 9, 10]",3,2-1,1.0,0,5,1,0.5111221620011135,0.03116372786462307
8,0,1,7-c,1,2,"[8, 9, 10]",3,2-1,1.0,0,5,1,0.5726761200381755,0.040782827883958817
7,0,0,8-c,1,2,"[5, 6, 20]",3,1-0,0.3333333333333333,0,4,0,0.027753010372271982,0.007029158063232899
8,0,1,8-c,1,2,"[5, 6, 20]",3,1-0,0.3333333333333333,0,4,0,0.035057599908949306,0.012461572885513306
7,0,0,9-c,1,2,"[3, 4, 12, 13, 18]",5,1-2,0.6,0,6,2,0.35184917556788586,0.022511525079607964
8,0,1,9-c,1,2,"[3, 4, 12, 13, 18]",5,1-2,0.6,0,6,2,0.3950566119264402,0.030121419578790665
7,0,0,11-c,1,2,"[1, 5, 6, 7, 15]",5,1-2,0.6,0,6,2,0.12816332356725915,0.010425673797726631
8,0,1,11-c,1,2,"[1, 5, 6, 7, 15]",5,1-2,0.6,0,6,2,0.15512507311674184,0.016952866688370705
7,0,0,12-c,1,2,"[5, 6, 7, 20]",4,1-2,0.75,0,5,2,0.09836579846435242,0.0086150411516428
8,0,1,12-c,1,2,"[5, 6, 7, 20]",4,1-2,0.75,0,5,2,0.11915342754669478,0.015043188817799091
7,0,0,13-c,1,2,"[12, 13, 18, 19]",4,1-1,0.5,0,5,1,0.38361092967463695,0.026388313621282578
8,0,1,13-c,1,2,"[12, 13, 18, 19]",4,1-1,0.5,0,5,1,0.4370434178149961,0.034964535385370255
7,0,0,15-c,1,2,"[1, 7, 14, 15]",4,1-1,0.5,0,5,1,0.06739765568848159,0.00779903307557106
8,0,1,15-c,1,2,"[1, 7, 14, 15]",4,1-1,0.5,0,5,1,0.08416307036201667,0.014336764812469482
7,0,0,16-c,1,2,"[8, 9, 21]",3,2-1,1.0,0,5,1,0.3328642301465433,0.026862168684601784
8,0,1,16-c,1,2,"[8, 9, 21]",3,2-1,1.0,0,5,1,0.391052738700703,0.036407165229320526
7,0,0,17-c,1,2,"[3, 12, 13, 18, 19]",5,1-2,0.6,0,6,2,0.3297170307653733,0.021570362150669098
8,0,1,17-c,1,2,"[3, 12, 13, 18, 19]",5,1-2,0.6,0,6,2,0.3725083906638559,0.029359236359596252
7,0,0,20-c,1,2,"[5, 6, 7, 15, 20]",5,1-2,0.6,0,6,2,0.18096265746267817,0.012541849166154861
8,0,1,20-c,1,2,"[5, 6, 7, 15, 20]",5,1-2,0.6,0,6,2,0.21025382617496147,0.01985415443778038
7,0,0,24-c,1,2,"[3, 4, 12, 13, 18, 19]",6,1-1,0.3333333333333333,0,7,1,0.37596407128073794,0.025435728952288628
8,0,1,24-c,1,2,"[3, 4, 12, 13, 18, 19]",6,1-1,0.3333333333333333,0,7,1,0.42150261922670235,0.033029478043317795
7,0,0,0-c,2,2,"[6, 20]",2,1-0,0.5,0,3,0,0.01872127783113743,0.005800766404718161
8,0,1,0-c,2,2,"[6, 20]",2,1-0,0.5,0,3,0,0.026358425966608943,0.011486335657536983
7,0,0,2-c,2,2,"[3, 12, 13]",3,1-2,1.0,0,4,2,0.17007349102441058,0.013940454460680485
8,0,1,2-c,2,2,"[3, 12, 13]",3,1-2,1.0,0,4,2,0.19510439977778515,0.020516620948910713
7,0,0,3-c,2,2,"[5, 6]",2,1-1,1.0,0,3,1,0.09733165728258017,0.008527961559593678
8,0,1,3-c,2,2,"[5, 6]",2,1-1,1.0,0,3,1,0.11354050219678788,0.014888838864862919
7,0,0,4-c,2,2,"[5, 6, 7, 15]",4,1-3,1.0,0,5,3,0.19669440901242113,0.01303916797041893
8,0,1,4-c,2,2,"[5, 6, 7, 15]",4,1-3,1.0,0,5,3,0.23126485169425726,0.02037724480032921
7,0,0,5-c,2,2,"[3, 12, 13, 17, 18]",5,1-2,0.6,0,6,2,0.18657488599843047,0.014491354115307331
8,0,1,5-c,2,2,"[3, 12, 13, 17, 18]",5,1-2,0.6,0,6,2,0.21394010990759174,0.02150372602045536
7,0,0,6-c,2,2,"[3, 13]",2,1-2,1.5,0,3,2,0.130620574133705,0.010962334461510181
8,0,1,6-c,2,2,"[3, 13]",2,1-2,1.5,0,3,2,0.15406457905867874,0.017604723572731018
7,0,0,10-c,2,2,"[5, 6, 7]",3,1-3,1.3333333333333333,0,4,3,0.1265045142710209,0.009445972740650177
8,0,1,10-c,2,2,"[5, 6, 7]",3,1-3,1.3333333333333333,0,4,3,0.1520621082285413,0.01646752655506134
7,0,0,11-c,2,2,"[17, 18]",2,1-1,1.0,0,3,1,0.10736310070048964,0.011124898679554462
8,0,1,11-c,2,2,"[17, 18]",2,1-1,1.0,0,3,1,0.1264708955304806,0.01801943965256214
7,0,0,12-c,2,2,"[8, 9]",2,2-2,2.0,0,4,2,0.4791892543159126,0.027065305039286613
8,0,1,12-c,2,2,"[8, 9]",2,2-2,2.0,0,4,2,0.5372019565587639,0.0355786569416523
7,0,0,15-c,2,2,"[12, 18]",2,1-2,1.5,0,3,2,0.35400549669156145,0.02255875989794731
8,0,1,15-c,2,2,"[12, 18]",2,1-2,1.5,0,3,2,0.40141207432063647,0.030760489404201508
7,0,0,16-c,2,2,"[7, 15]",2,1-3,2.0,0,3,3,0.15623723508862825,0.010544431395828724
8,0,1,16-c,2,2,"[7, 15]",2,1-3,2.0,0,3,3,0.18802656003109985,0.017797382548451424
7,0,0,0-c,1,3,"[27, 28, 37, 43, 56, 57, 58]",7,1-0,0.14285714285714285,0,8,0,0.029718304527043972,0.00783318281173706
8,0,1,0-c,1,3,"[27, 28, 37, 43, 56, 57, 58]",7,1-0,0.14285714285714285,0,8,0,0.042638151028368085,0.014178875833749771
7,0,0,1-c,1,3,"[17, 18, 19, 33, 34, 40, 59]",7,1-0,0.14285714285714285,0,8,0,0.04286025941953416,0.010798562318086624
8,0,1,1-c,1,3,"[17, 18, 19, 33, 34, 40, 59]",7,1-0,0.14285714285714285,0,8,0,0.05705408335512256,0.018096376210451126
7,0,0,2-c,1,3,"[6, 7, 8, 17, 18, 19, 33, 34, 35, 40, 53, 59]",12,1-0,0.08333333333333333,0,13,0,0.034541494707300884,0.008403235115110874
8,0,1,2-c,1,3,"[6, 7, 8, 17, 18, 19, 33, 34, 35, 40, 53, 59]",12,1-0,0.08333333333333333,0,13,0,0.0481247373161794,0.014446867629885674
7,0,0,3-c,1,3,"[20, 21, 22]",3,1-0,0.3333333333333333,0,4,0,0.04428410650727679,0.010366634465754032
8,0,1,3-c,1,3,"[20, 21, 22]",3,1-0,0.3333333333333333,0,4,0,0.062177298271825575,0.018269116058945656
7,0,0,4-c,1,3,"[2, 3, 4, 36, 46, 50, 51, 52, 54, 55]",10,1-0,0.1,0,11,0,0.034163743788732846,0.007358509115874767
8,0,1,4-c,1,3,"[2, 3, 4, 36, 46, 50, 51, 52, 54, 55]",10,1-0,0.1,0,11,0,0.04427783256822028,0.012440809980034828
7,0,0,5-c,1,3,"[14, 15, 16, 47, 48, 60, 61]",7,1-0,0.14285714285714285,0,8,0,0.036551830291628014,0.008129543624818325
8,0,1,5-c,1,3,"[14, 15, 16, 47, 48, 60, 61]",7,1-0,0.14285714285714285,0,8,0,0.05020102908712713,0.014943745918571949
7,0,0,6-c,1,3,"[23, 24]",2,1-0,0.5,0,3,0,0.018397866903076366,0.005724609363824129
8,0,1,6-c,1,3,"[23, 24]",2,1-0,0.5,0,3,0,0.025931446591536737,0.011334302835166454
7,0,0,7-c,1,3,"[2, 3, 36, 46, 52, 54, 55]",7,1-1,0.2857142857142857,0,8,1,0.10739972896389437,0.010795044712722301
8,0,1,7-c,1,3,"[2, 3, 36, 46, 52, 54, 55]",7,1-1,0.2857142857142857,0,8,1,0.12377877584292747,0.01582968980073929
7,0,0,9-c,1,3,"[8, 33, 53]",3,1-2,1.0,0,4,2,0.11523469881926515,0.01006727758795023
8,0,1,9-c,1,3,"[8, 33, 53]",3,1-2,1.0,0,4,2,0.13271681471985736,0.015858028084039688
7,0,0,10-c,1,3,"[1, 14, 38, 39, 42, 44, 45]",7,1-2,0.42857142857142855,0,8,2,0.10633735627135148,0.009664109908044338
8,0,1,10-c,1,3,"[1, 14, 38, 39, 42, 44, 45]",7,1-2,0.42857142857142855,0,8,2,0.12028440999524896,0.01493053138256073
7,0,0,11-c,1,3,"[27, 37, 43]",3,1-3,1.3333333333333333,0,4,3,0.09097506908699075,0.007356674410402775
8,0,1,11-c,1,3,"[27, 37, 43]",3,1-3,1.3333333333333333,0,4,3,0.11448002005931818,0.014826707541942596
7,0,0,12-c,1,3,"[6, 7, 8]",3,1-3,1.3333333333333333,0,4,3,0.1351490986562928,0.010588874109089375
8,0,1,12-c,1,3,"[6, 7, 8]",3,1-3,1.3333333333333333,0,4,3,0.16294078356489813,0.017873795703053474
7,0,0,13-c,1,3,"[16, 48]",2,1-1,1.0,0,3,1,0.24571425735394628,0.014962038956582546
8,0,1,13-c,1,3,"[16, 48]",2,1-1,1.0,0,3,1,0.2843515108356643,0.02216685377061367
7,0,0,15-c,1,3,"[33, 34, 59]",3,1-1,0.6666666666666666,0,4,1,0.0714615618289398,0.009820600971579552
8,0,1,15-c,1,3,"[33, 34, 59]",3,1-1,0.6666666666666666,0,4,1,0.08669591837370623,0.01537602674216032
7,0,0,16-c,1,3,"[7, 35]",2,1-0,0.5,0,3,0,0.05379057983902619,0.010280548594892025
8,0,1,16-c,1,3,"[7, 35]",2,1-0,0.5,0,3,0,0.06770385115969565,0.01628219708800316
7,0,0,17-c,1,3,"[14, 15, 16, 60]",4,1-3,1.0,0,5,3,0.20232382736672788,0.012035141699016094
8,0,1,17-c,1,3,"[14, 15, 16, 60]",4,1-3,1.0,0,5,3,0.2422993518061049,0.01944553665816784
7,0,0,18-c,1,3,"[5, 6, 8, 17, 18, 33, 40]",7,1-4,0.7142857142857143,0,8,4,0.15416040949445467,0.010128681547939777
8,0,1,18-c,1,3,"[5, 6, 8, 17, 18, 33, 40]",7,1-4,0.7142857142857143,0,8,4,0.18034141079570915,0.016613710671663284
7,0,0,19-c,1,3,"[11, 13, 20, 21]",4,1-2,0.75,0,5,2,0.19689247178183433,0.01183922030031681
8,0,1,19-c,1,3,"[11, 13, 20, 21]",4,1-2,0.75,0,5,2,0.22817332733914836,0.018576249480247498
7,0,0,20-c,1,3,"[46, 52, 54]",3,1-2,1.0,0,4,2,0.08044157006602046,0.007135454565286636
8,0,1,20-c,1,3,"[46, 52, 54]",3,1-2,1.0,0,4,2,0.10097242593897114,0.01331237517297268
7,0,0,21-c,1,3,"[17, 19]",2,1-1,1.0,0,3,1,0.16572991857837027,0.013305562548339367
8,0,1,21-c,1,3,"[17, 19]",2,1-1,1.0,0,3,1,0.17937570710251216,0.018005061894655228
7,0,0,22-c,1,3,"[14, 15, 61]",3,1-2,1.0,0,4,2,0.09296800789068767,0.008324624970555305
8,0,1,22-c,1,3,"[14, 15, 61]",3,1-2,1.0,0,4,2,0.11567674838565331,0.014662728644907475
7,0,0,23-c,1,3,"[43, 58]",2,1-1,1.0,0,3,1,0.061949400078598164,0.0067352475598454475
8,0,1,23-c,1,3,"[43, 58]",2,1-1,1.0,0,3,1,0.0832662904487252,0.013896058313548565
7,0,0,24-c,1,3,"[14, 15, 38, 39, 44, 45, 61]",7,1-3,0.5714285714285714,0,8,3,0.09741920403314987,0.007335745729506016
8,0,1,24-c,1,3,"[14, 15, 38, 39, 44, 45, 61]",7,1-3,0.5714285714285714,0,8,3,0.12397640256446002,0.014348980970680714
7,0,0,25-c,1,3,"[2, 36]",2,1-1,1.0,0,3,1,0.07832210141516704,0.010428646579384804
8,0,1,25-c,1,3,"[2, 36]",2,1-1,1.0,0,3,1,0.09699572861449747,0.0168711356818676
7,0,0,27-c,1,3,"[14, 15, 26, 41, 42, 44, 45, 49, 60]",9,2-5,0.7777777777777778,0,11,5,0.10401962598876417,0.008740225806832314
8,0,1,27-c,1,3,"[14, 15, 26, 41, 42, 44, 45, 49, 60]",9,2-5,0.7777777777777778,0,11,5,0.1289600149472519,0.015478270128369331
7,0,0,28-c,1,3,"[11, 29, 46, 52]",4,1-3,1.0,0,5,3,0.09197367530741755,0.007854807190597057
8,0,1,28-c,1,3,"[11, 29, 46, 52]",4,1-3,1.0,0,5,3,0.10743738669681341,0.01401897706091404
7,0,0,29-c,1,3,"[10, 27, 28, 37, 56]",5,1-1,0.4,0,6,1,0.10374652020235857,0.014572763815522194
8,0,1,29-c,1,3,"[10, 27, 28, 37, 56]",5,1-1,0.4,0,6,1,0.115524666287969,0.01939239166676998
7,0,0,30-c,1,3,"[14, 15, 42, 44, 45, 60]",6,1-4,0.8333333333333334,0,7,4,0.09661954175482504,0.007279206067323685
8,0,1,30-c,1,3,"[14, 15, 42, 44, 45, 60]",6,1-4,0.8333333333333334,0,7,4,0.12342448085774646,0.013851302675902843
7,0,0,31-c,1,3,"[20, 22]",2,1-1,1.0,0,3,1,0.0644689819909819,0.00826106034219265
8,0,1,31-c,1,3,"[20, 22]",2,1-1,1.0,0,3,1,0.08961383254162321,0.01644798181951046
7,0,0,32-c,1,3,"[52, 54]",2,1-2,1.5,0,3,2,0.07184750436412578,0.006665914319455624
8,0,1,32-c,1,3,"[52, 54]",2,1-2,1.5,0,3,2,0.09847571772137634,0.01307244785130024
7,0,0,1-c,2,3,"[38, 39, 42, 44]",4,1-2,0.75,0,5,2,0.07769483120518042,0.007584193255752325
8,0,1,1-c,2,3,"[38, 39, 42, 44]",4,1-2,0.75,0,5,2,0.10019839718725737,0.014260184019804
7,0,0,2-c,2,3,"[16, 47]",2,1-1,1.0,0,3,1,0.08367895496096234,0.007202758453786373
8,0,1,2-c,2,3,"[16, 47]",2,1-1,1.0,0,3,1,0.10492094792547042,0.013395308516919613
7,0,0,3-c,2,3,"[14, 15, 16, 47]",4,1-3,1.0,0,5,3,0.09725524936952282,0.0071343472227454185
8,0,1,3-c,2,3,"[14, 15, 16, 47]",4,1-3,1.0,0,5,3,0.12349757227268619,0.01423633936792612
7,0,0,4-c,2,3,"[43, 57]",2,1-1,1.0,0,3,1,0.05516740360744314,0.006677885539829731
8,0,1,4-c,2,3,"[43, 57]",2,1-1,1.0,0,3,1,0.07673390115499837,0.01387703139334917
7,0,0,5-c,2,3,"[30, 32]",2,1-1,1.0,0,3,1,0.23960875468202314,0.01693262718617916
8,0,1,5-c,2,3,"[30, 32]",2,1-1,1.0,0,3,1,0.2699897735572781,0.025386197492480278
7,0,0,6-c,2,3,"[2, 3, 4, 51]",4,1-2,0.75,0,5,2,0.1276671279587405,0.00852169282734394
8,0,1,6-c,2,3,"[2, 3, 4, 51]",4,1-2,0.75,0,5,2,0.1547859172861061,0.015455414541065693
7,0,0,7-c,2,3,"[17, 18]",2,1-2,1.5,0,3,2,0.10543886201431986,0.008263995870947838
8,0,1,7-c,2,3,"[17, 18]",2,1-2,1.5,0,3,2,0.1274309895690667,0.014805474318563938
7,0,0,8-c,2,3,"[33, 34]",2,1-2,1.5,0,3,2,0.08300326056990984,0.00875350646674633
8,0,1,8-c,2,3,"[33, 34]",2,1-2,1.5,0,3,2,0.10497858000234334,0.01552437525242567
7,0,0,9-c,2,3,"[38, 44, 45]",3,1-3,1.3333333333333333,0,4,3,0.16851103817464796,0.010443521663546562
8,0,1,9-c,2,3,"[38, 44, 45]",3,1-3,1.3333333333333333,0,4,3,0.20706886385420378,0.01748294197022915
7,0,0,10-c,2,3,"[4, 50]",2,1-1,1.0,0,3,1,0.23220838511703262,0.01721399836242199
8,0,1,10-c,2,3,"[4, 50]",2,1-1,1.0,0,3,1,0.26566700922945097,0.02582583762705326
7,0,0,11-c,2,3,"[14, 16, 47]",3,1-2,1.0,0,4,2,0.10980661583316159,0.010880375280976295
8,0,1,11-c,2,3,"[14, 16, 47]",3,1-2,1.0,0,4,2,0.12648182256616583,0.017331907525658607
7,0,0,12-c,2,3,"[2, 3, 46, 52, 54]",5,1-3,0.8,0,6,3,0.16138824415877298,0.011034680530428886
8,0,1,12-c,2,3,"[2, 3, 46, 52, 54]",5,1-3,0.8,0,6,3,0.1919842128876598,0.016868017613887787
7,0,0,13-c,2,3,"[1, 42, 44]",3,1-2,1.0,0,4,2,0.07298366279147439,0.0082326028496027
8,0,1,13-c,2,3,"[1, 42, 44]",3,1-2,1.0,0,4,2,0.08495580314131629,0.014379502274096012
7,0,0,14-c,2,3,"[6, 7]",2,1-2,1.5,0,3,2,0.1353188408111717,0.012322471477091312
8,0,1,14-c,2,3,"[6, 7]",2,1-2,1.5,0,3,2,0.15778072067298501,0.01869451068341732
7,0,0,15-c,2,3,"[2, 3, 11, 13, 20, 29, 46, 52, 54]",9,1-6,0.7777777777777778,0,10,6,0.19474888377967695,0.011355696246027946
8,0,1,15-c,2,3,"[2, 3, 11, 13, 20, 29, 46, 52, 54]",9,1-6,0.7777777777777778,0,10,6,0.22864730282274998,0.018374428153038025
7,0,0,16-c,2,3,"[14, 15, 26, 42, 44, 45]",6,2-5,1.1666666666666667,0,8,5,0.09926763092798332,0.008082362823188305
8,0,1,16-c,2,3,"[14, 15, 26, 42, 44, 45]",6,2-5,1.1666666666666667,0,8,5,0.12817988366481003,0.014968459494411945
7,0,0,17-c,2,3,"[26, 30, 38, 41, 42, 44]",6,2-5,1.1666666666666667,0,8,5,0.18733703369633706,0.012080959975719452
8,0,1,17-c,2,3,"[26, 30, 38, 41, 42, 44]",6,2-5,1.1666666666666667,0,8,5,0.2238809497037958,0.01974799856543541
7,0,0,18-c,2,3,"[2, 3, 4, 29, 46, 52, 54]",7,1-5,0.8571428571428571,0,8,5,0.1995345302401676,0.011881616897881031
8,0,1,18-c,2,3,"[2, 3, 4, 29, 46, 52, 54]",7,1-5,0.8571428571428571,0,8,5,0.24248232219470253,0.01980997808277607
7,0,0,19-c,2,3,"[6, 7, 8, 17, 18, 33]",6,1-5,1.0,0,7,5,0.17082526873062118,0.010493260808289051
8,0,1,19-c,2,3,"[6, 7, 8, 17, 18, 33]",6,1-5,1.0,0,7,5,0.1980767605625892,0.01735907606780529
7,0,0,20-c,2,3,"[26, 30, 32, 41, 42, 44]",6,2-4,1.0,0,8,4,0.12968876540620333,0.010219145566225052
8,0,1,20-c,2,3,"[26, 30, 32, 41, 42, 44]",6,2-4,1.0,0,8,4,0.16124935256231762,0.01738731563091278
7,0,0,21-c,2,3,"[2, 3, 29, 46, 52, 54]",6,1-4,0.8333333333333334,0,7,4,0.14804278487025935,0.01023738645017147
8,0,1,21-c,2,3,"[2, 3, 29, 46, 52, 54]",6,1-4,0.8333333333333334,0,7,4,0.18226411151587257,0.016634052619338036
7,0,0,22-c,2,3,"[14, 16, 38, 39, 44, 45]",6,1-4,0.8333333333333334,0,7,4,0.1794117355450376,0.011292165145277977
8,0,1,22-c,2,3,"[14, 16, 38, 39, 44, 45]",6,1-4,0.8333333333333334,0,7,4,0.21547462697252748,0.018363287672400475
7,0,0,23-c,2,3,"[14, 15, 26, 30, 41, 42, 44, 45]",8,2-7,1.125,0,10,7,0.14471387998033988,0.010045199654996395
8,0,1,23-c,2,3,"[14, 15, 26, 30, 41, 42, 44, 45]",8,2-7,1.125,0,10,7,0.17594198390689664,0.01769765093922615
7,0,0,24-c,2,3,"[11, 29, 46, 52, 54, 55]",6,1-3,0.6666666666666666,0,7,3,0.09141663173025964,0.007723009213805199
8,0,1,24-c,2,3,"[11, 29, 46, 52, 54, 55]",6,1-3,0.6666666666666666,0,7,3,0.10857495120798163,0.01378705445677042
7,0,0,26-c,2,3,"[1, 26, 30, 41, 42, 44]",6,2-4,1.0,0,8,4,0.13157739859560363,0.010457533411681652
8,0,1,26-c,2,3,"[1, 26, 30, 41, 42, 44]",6,2-4,1.0,0,8,4,0.16273152601404234,0.01747576706111431
7,0,0,27-c,2,3,"[14, 15, 38, 39, 44, 45]",6,1-4,0.8333333333333334,0,7,4,0.10326661158321733,0.007341671735048294
8,0,1,27-c,2,3,"[14, 15, 38, 39, 44, 45]",6,1-4,0.8333333333333334,0,7,4,0.13482752561374467,0.014321700669825077
7,0,0,28-c,2,3,"[2, 3, 4, 11, 12, 29, 46, 52, 54]",9,1-5,0.6666666666666666,0,10,5,0.20371448487115992,0.011822482571005821
8,0,1,28-c,2,3,"[2, 3, 4, 11, 12, 29, 46, 52, 54]",9,1-5,0.6666666666666666,0,10,5,0.2433944591905194,0.01925070583820343
