version,Regularizer,cluster key,cluster set,cluster dhn,cluster nodes,cluster size,cluster type,cut ratio,is inverted flux,ML input features,ML output features,mae,best_loss
1,0,13-c,2,4,"[24, 33]",2,1-2,1.5,0,3,2,0.09941490109997793,0.010850208811461926
5,1,13-c,2,4,"[24, 33]",2,1-2,1.5,0,3,2,0.12796354069016488,0.016832664608955383
1,0,14-c,2,4,"[51, 52, 79, 80, 84]",5,1-0,0.2,0,6,0,0.022696728824342583,0.006480327341705561
5,1,14-c,2,4,"[51, 52, 79, 80, 84]",5,1-0,0.2,0,6,0,0.04806961816786316,0.01764121651649475
1,0,15-c,2,4,"[14, 15, 19, 21, 46, 47, 57, 58, 85, 89]",10,2-6,0.8,0,12,6,0.06312733996749229,0.005301585886627436
5,1,15-c,2,4,"[14, 15, 19, 21, 46, 47, 57, 58, 85, 89]",10,2-6,0.8,0,12,6,1.1161186740431364,0.07457616180181503
1,0,16-c,2,4,"[3, 36, 38, 39, 40, 59, 67, 68]",8,1-5,0.75,0,9,5,0.10863821578619166,0.007517432328313589
5,1,16-c,2,4,"[3, 36, 38, 39, 40, 59, 67, 68]",8,1-5,0.75,0,9,5,0.18565884808483157,0.017400093376636505
1,0,18-c,2,4,"[8, 21, 57, 58, 61, 85]",6,1-5,1.0,0,7,5,0.13403296637626277,0.008877506479620934
5,1,18-c,2,4,"[8, 21, 57, 58, 61, 85]",6,1-5,1.0,0,7,5,0.20906483463210718,0.017691561952233315
1,0,20-c,2,4,"[19, 21, 34, 47, 57, 64]",6,2-4,1.0,0,8,4,0.048087792069928366,0.005357237532734871
5,1,20-c,2,4,"[19, 21, 34, 47, 57, 64]",6,2-4,1.0,0,8,4,0.06347961045017123,0.010062209330499172
1,0,21-c,2,4,"[2, 3, 13, 67, 69, 70]",6,1-3,0.6666666666666666,0,7,3,0.09303875425689856,0.006678631994873285
5,1,21-c,2,4,"[2, 3, 13, 67, 69, 70]",6,1-3,0.6666666666666666,0,7,3,0.13549494828693237,0.013753458857536316
1,0,22-c,2,4,"[36, 38, 39, 40, 51, 59, 68, 84]",8,1-3,0.5,0,9,3,0.10089415095299768,0.00834216084331274
5,1,22-c,2,4,"[36, 38, 39, 40, 51, 59, 68, 84]",8,1-3,0.5,0,9,3,0.17119145307583486,0.01714913174510002
1,0,23-c,2,4,"[2, 3, 51, 67, 68, 84]",6,1-5,1.0,0,7,5,0.09164915413943696,0.0068381670862436295
5,1,23-c,2,4,"[2, 3, 51, 67, 68, 84]",6,1-5,1.0,0,7,5,0.1442419524657052,0.015152731910347939
1,0,24-c,2,4,"[39, 51, 52, 68, 79, 80, 84]",7,1-1,0.2857142857142857,0,8,1,0.043742439496963,0.005461251828819513
5,1,24-c,2,4,"[39, 51, 52, 68, 79, 80, 84]",7,1-1,0.2857142857142857,0,8,1,0.05905311128062223,0.011454193852841854
1,0,25-c,2,4,"[19, 20, 27, 28, 47, 62, 63, 64]",8,2-3,0.625,0,10,3,0.13646395371400885,0.008251329883933067
5,1,25-c,2,4,"[19, 20, 27, 28, 47, 62, 63, 64]",8,2-3,0.625,0,10,3,0.20168946893826417,0.017482910305261612
1,0,26-c,2,4,"[8, 10, 21, 34, 35, 57, 61, 81]",8,1-4,0.625,0,9,4,0.1396730148121713,0.008797983638942242
5,1,26-c,2,4,"[8, 10, 21, 34, 35, 57, 61, 81]",8,1-4,0.625,0,9,4,2.273142505381114,0.12165085226297379
1,0,27-c,2,4,"[19, 20, 21, 27, 28, 34, 35, 57, 90]",9,1-4,0.5555555555555556,0,10,4,0.059925182652182496,0.004981922917068005
5,1,27-c,2,4,"[19, 20, 21, 27, 28, 34, 35, 57, 90]",9,1-4,0.5555555555555556,0,10,4,2.1714342765626817,0.11661895364522934
1,0,28-c,2,4,"[8, 10, 21, 41, 57, 58, 61, 81]",8,1-5,0.75,0,9,5,0.14288002770431787,0.008725045248866081
5,1,28-c,2,4,"[8, 10, 21, 41, 57, 58, 61, 81]",8,1-5,0.75,0,9,5,0.21195466485440018,0.01718186028301716
1,0,29-c,2,4,"[14, 15, 19, 20, 27, 28, 46, 47]",8,2-5,0.875,0,10,5,0.7665155977328078,0.0649067685008049
5,1,29-c,2,4,"[14, 15, 19, 20, 27, 28, 46, 47]",8,2-5,0.875,0,10,5,0.26494383993960824,0.01925581321120262
